vhu,source,destination,started_at,completed_at
357020141243890221,6-13-01-20-998-01,6-13-01-20-998-01,17.03.2021 01:19:15,17.03.2021 01:19:15
357020141243976086,6-13-01-07-998-01,6-13-01-07-040-10,17.03.2021 01:19:19,17.03.2021 01:20:00
357020141243973344,6-02-20-01-074-01,6-13-01-08-999-01,17.03.2021 01:19:23,17.03.2021 01:19:24
357020141243890139,6-13-01-17-999-01,6-13-01-17-013-10,17.03.2021 01:19:35,17.03.2021 01:20:43
357020141243923936,6-13-01-16-998-01,6-13-01-16-014-20,17.03.2021 01:19:36,17.03.2021 01:20:06
357020141243975638,6-12-01-18-999-01,6-12-01-18-029-50,17.03.2021 01:19:37,17.03.2021 01:20:25
357020141243974082,6-13-03-03-903-01,6-13-80-90-024-01,17.03.2021 01:19:41,17.03.2021 01:19:43
357020141243970985,6-13-03-03-903-01,6-13-80-90-024-01,17.03.2021 01:19:44,17.03.2021 01:19:46
357020141243960528,SPE_22,6-12-03-01-333-01,17.03.2021 01:19:48,17.03.2021 01:19:52
357020141241017941,6-12-01-07-999-01,6-12-03-80-041-01,17.03.2021 01:19:51,17.03.2021 01:20:11
357020141243867506,6-12-08-01-888-01,6-12-01-30-998-01,17.03.2021 01:19:59,17.03.2021 01:20:37
357020141243965684,6-12-01-20-035-60,6-12-01-20-999-01,17.03.2021 01:19:59,17.03.2021 01:20:03
357020141243970824,SPE_20,6-12-44-40-023-01,17.03.2021 01:20:00,17.03.2021 01:21:20
357020141240961290,6-12-01-08-999-01,6-12-03-80-041-01,17.03.2021 01:20:13,17.03.2021 01:20:15
357020141243958754,6-13-01-07-998-01,6-13-01-07-052-40,17.03.2021 01:20:17,17.03.2021 01:21:04
357020141243945709,6-12-01-09-999-01,6-12-03-80-041-01,17.03.2021 01:20:17,17.03.2021 01:20:18
357020141243964809,6-12-01-13-998-01,6-12-03-80-041-01,17.03.2021 01:20:20,17.03.2021 01:20:22
357020141235457586,6-12-01-09-999-01,6-12-33-37-999-01,17.03.2021 01:20:21,17.03.2021 01:20:59
357020141243958730,6-02-20-01-074-01,6-12-55-50-001-01,17.03.2021 01:20:37,17.03.2021 01:22:56
357020141243844972,6-12-08-01-888-01,6-12-01-30-998-01,17.03.2021 01:20:40,17.03.2021 01:20:42
357020141243712356,6-12-03-01-333-01,6-12-20-02-999-01,17.03.2021 01:20:40,17.03.2021 01:21:59
357020141243975645,6-12-01-18-999-01,6-12-01-18-039-40,17.03.2021 01:20:45,17.03.2021 01:21:29
357020141243929204,6-13-01-28-998-01,6-13-01-28-060-40,17.03.2021 01:20:46,17.03.2021 01:21:47
357020141243924216,6-13-01-16-998-01,6-13-01-16-038-30,17.03.2021 01:20:48,17.03.2021 01:21:27
357020141243867506,6-12-01-30-998-01,6-12-01-30-054-22,17.03.2021 01:20:50,17.03.2021 01:21:48
357020141243979506,SPE_06,6-02-20-01-074-01,17.03.2021 01:21:02,17.03.2021 01:24:12
357020141243960801,6-02-01-15-888-01,6-02-01-15-888-01,17.03.2021 01:21:08,17.03.2021 01:21:39
357020141243950826,6-13-80-80-030-01,6-13-01-26-998-01,17.03.2021 01:21:10,17.03.2021 01:21:20
357020141243970039,6-12-20-03-231-01,SPE_27,17.03.2021 01:21:11,17.03.2021 01:21:14
357020141239570595,6-12-01-07-999-01,6-12-44-40-025-01,17.03.2021 01:21:12,17.03.2021 01:22:14
357020141243950819,6-13-80-80-030-01,6-13-01-26-998-01,17.03.2021 01:21:24,17.03.2021 01:21:24
357020141243950802,6-13-80-80-030-01,6-13-01-26-998-01,17.03.2021 01:21:25,17.03.2021 01:21:25
357020141243950833,6-13-80-80-030-01,6-13-01-26-998-01,17.03.2021 01:21:27,17.03.2021 01:21:29
357020141243950826,6-13-01-26-998-01,6-13-01-26-998-01,17.03.2021 01:21:31,17.03.2021 01:21:31
357020141243979520,SPE_32,6-12-01-25-998-01,17.03.2021 01:21:31,17.03.2021 01:22:35
357020141243970442,6-12-20-03-231-01,SPE_27,17.03.2021 01:21:35,17.03.2021 01:21:37
357020141243890795,6-13-01-18-999-01,6-13-01-18-025-10,17.03.2021 01:21:37,17.03.2021 01:22:25
357020141243979483,6-13-03-01-998-01,6-13-80-90-023-01,17.03.2021 01:21:40,17.03.2021 01:23:54
357020141243973993,6-02-01-09-999-01,6-02-01-09-019-30,17.03.2021 01:21:42,17.03.2021 01:22:23
357020141243960528,6-12-03-01-333-01,6-12-03-01-666-01,17.03.2021 01:21:46,17.03.2021 01:21:54
357020141243957405,6-12-01-18-999-01,6-12-01-18-013-60,17.03.2021 01:21:57,17.03.2021 01:22:31
357020141243936417,6-13-01-16-999-01,6-13-01-16-059-22,17.03.2021 01:22:00,17.03.2021 01:22:50
357020141243844972,6-12-01-30-998-01,6-12-01-30-018-50,17.03.2021 01:22:08,17.03.2021 01:22:51
357020141243919601,6-13-01-28-998-01,6-13-01-28-060-60,17.03.2021 01:22:19,17.03.2021 01:23:14
357020141243964632,6-12-20-03-232-01,SPE_22,17.03.2021 01:22:25,17.03.2021 01:22:28
357020141243970848,6-12-20-03-234-01,SPE_33,17.03.2021 01:22:25,17.03.2021 01:23:00
357020141243980052,SPE_05,6-02-20-01-074-01,17.03.2021 01:22:29,17.03.2021 01:24:37
357020141241653880,6-12-01-04-032-30,6-12-01-04-999-01,17.03.2021 01:22:29,17.03.2021 01:22:55
357020141243970831,6-12-20-03-231-01,6-12-44-40-029-01,17.03.2021 01:22:31,17.03.2021 01:25:33
357020141243960801,6-02-01-15-888-01,6-02-01-15-050-60,17.03.2021 01:22:37,17.03.2021 01:22:38
357020141243906960,6-13-01-18-999-01,6-13-01-18-999-01,17.03.2021 01:22:40,17.03.2021 01:23:11
357020141243970039,SPE_27,6-12-44-19-999-01,17.03.2021 01:22:44,17.03.2021 01:22:46
357020141240218417,6-12-01-06-998-01,6-12-44-40-024-01,17.03.2021 01:22:46,17.03.2021 01:23:40
357020141243970442,SPE_27,6-12-44-19-999-01,17.03.2021 01:22:49,17.03.2021 01:22:51
357020141243974310,6-02-01-09-999-01,6-02-01-09-027-20,17.03.2021 01:22:52,17.03.2021 01:23:34
357020141243969125,6-12-20-03-234-01,SPE_33,17.03.2021 01:23:02,17.03.2021 01:23:29
357020141243979889,SPE_21,6-13-01-07-999-01,17.03.2021 01:23:03,17.03.2021 01:25:18
357020141243956170,6-13-01-07-999-01,6-13-01-07-013-20,17.03.2021 01:23:06,17.03.2021 01:23:41
357020141240645190,6-02-01-15-072-70,6-02-01-15-999-01,17.03.2021 01:23:07,17.03.2021 01:24:26
357020141243906908,6-13-01-18-999-01,6-13-01-18-999-01,17.03.2021 01:23:13,17.03.2021 01:23:15
357020141243950789,6-13-80-80-030-01,6-13-01-25-998-01,17.03.2021 01:23:32,17.03.2021 01:23:35
357020141243945891,6-13-01-16-999-01,6-13-01-16-053-50,17.03.2021 01:23:36,17.03.2021 01:24:17
357020141243950772,6-13-80-80-030-01,6-13-01-25-998-01,17.03.2021 01:23:37,17.03.2021 01:23:39
357020141243970848,SPE_33,6-12-33-30-010-02,17.03.2021 01:23:38,17.03.2021 01:24:41
357020141243978301,6-02-03-02-924-01,6-02-80-90-007-01,17.03.2021 01:23:39,17.03.2021 01:25:04
357020141243950765,6-13-80-80-030-01,6-13-01-25-998-01,17.03.2021 01:23:41,17.03.2021 01:23:42
357020141243956699,SPE_27,6-12-33-04-999-01,17.03.2021 01:23:42,17.03.2021 01:23:46
357020141243950796,6-13-80-80-030-01,6-13-01-25-998-01,17.03.2021 01:23:44,17.03.2021 01:23:44
357020141243957238,6-13-01-07-999-01,6-13-01-07-023-30,17.03.2021 01:23:49,17.03.2021 01:24:30
357020141243890849,6-13-80-80-030-01,6-13-01-17-999-01,17.03.2021 01:23:49,17.03.2021 01:23:54
357020141243959751,6-12-33-30-009-01,6-12-33-30-009-01,17.03.2021 01:23:50,17.03.2021 01:23:54
357020141241950453,6-12-01-25-024-50,6-12-01-25-998-01,17.03.2021 01:23:52,17.03.2021 01:24:43
357020141243890818,6-13-80-80-030-01,6-13-01-17-999-01,17.03.2021 01:23:56,17.03.2021 01:23:56
357020141243890429,6-13-80-80-030-01,6-13-01-17-999-01,17.03.2021 01:23:59,17.03.2021 01:23:59
357020141243979711,6-13-03-01-998-01,6-13-80-90-023-01,17.03.2021 01:24:00,17.03.2021 01:24:03
357020141243979216,SPE_32,6-13-01-04-999-01,17.03.2021 01:24:02,17.03.2021 01:24:43
357020141243890757,6-13-01-18-998-01,6-13-01-18-052-10,17.03.2021 01:24:09,17.03.2021 01:25:15
357020141233256372,6-12-01-08-060-22,6-12-01-08-999-01,17.03.2021 01:24:12,17.03.2021 01:24:44
357020141241531218,6-02-01-09-066-10,6-02-01-09-999-01,17.03.2021 01:24:14,17.03.2021 01:24:48
357020141240225019,6-12-01-01-999-01,6-12-44-28-999-01,17.03.2021 01:24:16,17.03.2021 01:29:52
357020141243978585,6-13-03-03-903-01,6-13-80-90-024-01,17.03.2021 01:24:22,17.03.2021 01:24:23
357020141243976567,6-13-03-03-903-01,6-13-80-90-024-01,17.03.2021 01:24:24,17.03.2021 01:24:25
357020141243890429,6-13-01-17-999-01,6-13-01-17-039-10,17.03.2021 01:24:28,17.03.2021 01:25:16
357020141243974914,6-02-20-01-015-01,SPE_06,17.03.2021 01:24:30,17.03.2021 01:24:42
357020141243901002,6-13-01-28-999-01,6-13-01-28-013-70,17.03.2021 01:24:37,17.03.2021 01:24:38
357020141243970855,6-12-20-03-231-01,SPE_27,17.03.2021 01:24:38,17.03.2021 01:24:42
357020141243979681,SPE_05,6-02-20-01-074-01,17.03.2021 01:24:38,17.03.2021 01:24:44
357020141243979681,SPE_05,6-02-20-01-074-01,17.03.2021 01:24:38,17.03.2021 01:24:44
357020141243936431,6-13-01-16-999-01,6-13-01-16-055-40,17.03.2021 01:24:43,17.03.2021 01:25:29
357020141243969125,SPE_33,6-12-44-04-999-01,17.03.2021 01:24:44,17.03.2021 01:29:16
357020141243975225,6-02-20-01-015-01,6-02-11-10-055-01,17.03.2021 01:24:44,17.03.2021 01:25:52
357020141243956552,6-13-01-07-999-01,6-13-01-07-027-10,17.03.2021 01:24:47,17.03.2021 01:25:28
357020141243971296,6-12-20-03-231-01,SPE_27,17.03.2021 01:25:02,17.03.2021 01:25:05
357020141243968074,6-12-20-03-233-01,SPE_25,17.03.2021 01:25:03,17.03.2021 01:25:05
357020141243975102,6-02-03-02-924-01,6-02-80-90-007-01,17.03.2021 01:25:05,17.03.2021 01:25:09
357020141243900043,6-13-01-28-999-01,6-13-01-28-025-60,17.03.2021 01:25:06,17.03.2021 01:26:04
357020141243967268,6-12-20-03-233-01,SPE_25,17.03.2021 01:25:07,17.03.2021 01:25:12
357020141243968074,SPE_25,SPE_25,17.03.2021 01:25:13,17.03.2021 01:25:53
357020141243703002,6-02-01-15-063-40,6-02-01-15-999-01,17.03.2021 01:25:18,17.03.2021 01:25:49
357020141243890726,6-13-01-18-998-01,6-13-01-18-050-10,17.03.2021 01:25:31,17.03.2021 01:26:15
357020141243964632,SPE_22,6-12-03-01-333-01,17.03.2021 01:25:36,17.03.2021 01:27:29
357020141243972217,6-12-20-03-231-01,6-12-20-03-999-01,17.03.2021 01:25:37,17.03.2021 01:26:20
357020141243890818,6-13-01-17-999-01,6-13-01-17-045-10,17.03.2021 01:25:37,17.03.2021 01:28:09
357020141241531225,6-02-01-09-076-21,6-02-01-09-999-01,17.03.2021 01:25:42,17.03.2021 01:26:25
357020141243975546,6-13-03-03-903-01,6-13-80-90-024-01,17.03.2021 01:25:44,17.03.2021 01:25:45
357020141235503788,6-12-01-10-048-50,6-12-01-10-999-01,17.03.2021 01:25:46,17.03.2021 01:26:20
357020141243974761,6-13-03-03-903-01,6-13-80-90-024-01,17.03.2021 01:25:47,17.03.2021 01:25:48
357020141243948120,6-12-01-14-999-01,6-12-03-80-043-01,17.03.2021 01:25:51,17.03.2021 01:27:08
357020141243970855,SPE_27,6-12-33-31-999-01,17.03.2021 01:25:52,17.03.2021 01:25:55
357020141243974914,SPE_06,6-02-11-10-054-01,17.03.2021 01:25:54,17.03.2021 01:26:22
357020141243967268,SPE_25,6-12-44-40-007-01,17.03.2021 01:25:57,17.03.2021 01:26:19
357020141243975324,6-02-20-01-014-01,SPE_05,17.03.2021 01:26:16,17.03.2021 01:26:21
357020141243982421,6-12-03-02-999-01,6-13-01-07-999-01,17.03.2021 01:26:18,17.03.2021 01:29:37
357020141243974075,6-12-03-04-921-01,6-12-80-90-047-01,17.03.2021 01:26:21,17.03.2021 01:27:20
357020141243968074,SPE_25,6-12-44-40-028-01,17.03.2021 01:26:31,17.03.2021 01:27:31
357020141243947567,6-13-01-18-998-01,6-13-01-18-016-20,17.03.2021 01:26:33,17.03.2021 01:27:03
357020141240619399,6-02-01-15-075-50,6-02-01-15-999-01,17.03.2021 01:26:36,17.03.2021 01:27:19
357020141243971296,SPE_27,6-12-44-44-999-01,17.03.2021 01:26:42,17.03.2021 01:26:46
357020141243974334,6-12-20-03-231-01,SPE_32,17.03.2021 01:26:44,17.03.2021 01:26:52
357020141243982872,6-12-03-02-997-01,6-13-01-15-999-01,17.03.2021 01:26:52,17.03.2021 01:31:26
357020141243982872,6-12-03-02-997-01,6-13-01-15-999-01,17.03.2021 01:26:52,17.03.2021 01:31:26
357020141243971470,6-12-20-03-233-01,6-12-44-40-026-01,17.03.2021 01:26:54,17.03.2021 01:28:10
357020141243948106,6-12-01-14-998-01,6-12-03-80-043-01,17.03.2021 01:27:09,17.03.2021 01:27:11
357020141226546459,6-12-01-15-998-01,6-12-03-80-043-01,17.03.2021 01:27:13,17.03.2021 01:27:15
357020141243947116,6-13-01-18-998-01,6-13-01-18-014-20,17.03.2021 01:27:14,17.03.2021 01:27:47
357020141241831240,6-12-01-14-999-01,6-12-03-80-043-01,17.03.2021 01:27:16,17.03.2021 01:27:19
357020141243948120,6-12-03-80-043-01,6-12-03-80-043-01,17.03.2021 01:27:20,17.03.2021 01:27:22
357020141243901040,6-13-01-28-999-01,6-13-01-28-025-70,17.03.2021 01:27:22,17.03.2021 01:27:23
357020141243974617,6-12-03-04-921-01,6-12-80-90-047-01,17.03.2021 01:27:22,17.03.2021 01:27:24
357020141243974655,6-02-03-02-915-01,6-02-80-90-008-01,17.03.2021 01:27:23,17.03.2021 01:28:35
357020141243955777,6-13-01-07-999-01,6-13-01-07-013-50,17.03.2021 01:27:36,17.03.2021 01:28:24
357020141243901019,6-13-01-28-999-01,6-13-01-28-029-70,17.03.2021 01:27:49,17.03.2021 01:28:40
357020141235526473,6-12-01-10-056-23,6-12-01-01-999-01,17.03.2021 01:27:52,17.03.2021 01:38:50
357020141243971043,6-12-03-04-921-01,6-12-80-90-047-01,17.03.2021 01:27:54,17.03.2021 01:28:44
357020141243980694,6-12-03-04-910-01,6-12-03-80-048-01,17.03.2021 01:28:01,17.03.2021 01:28:34
357020141243950116,6-13-80-80-030-01,6-13-01-20-999-01,17.03.2021 01:28:03,17.03.2021 01:28:08
357020141240046751,6-02-01-16-030-20,6-02-01-17-999-01,17.03.2021 01:28:08,17.03.2021 01:29:34
357020141243950123,6-13-80-80-030-01,6-13-01-20-999-01,17.03.2021 01:28:12,17.03.2021 01:28:13
357020141243950130,6-13-80-80-030-01,6-13-01-20-999-01,17.03.2021 01:28:14,17.03.2021 01:28:14
357020141243950147,6-13-80-80-030-01,6-13-01-20-999-01,17.03.2021 01:28:16,17.03.2021 01:28:16
357020141243971050,6-12-20-03-234-01,SPE_27,17.03.2021 01:28:16,17.03.2021 01:28:30
357020141243950116,6-13-01-20-999-01,6-13-01-20-999-01,17.03.2021 01:28:17,17.03.2021 01:28:17
357020141243950123,6-13-01-20-999-01,6-13-01-20-999-01,17.03.2021 01:28:19,17.03.2021 01:28:19
357020141243974334,SPE_32,6-12-44-40-999-01,17.03.2021 01:28:20,17.03.2021 01:28:33
357020141243923684,6-13-01-15-999-01,6-13-01-15-049-70,17.03.2021 01:28:21,17.03.2021 01:28:53
357020141243974532,6-13-20-02-021-01,SPE_19,17.03.2021 01:28:24,17.03.2021 01:28:29
357020141243970497,6-12-20-03-234-01,SPE_27,17.03.2021 01:28:32,17.03.2021 01:28:35
357020141243975249,6-13-20-02-023-01,6-13-77-02-999-01,17.03.2021 01:28:33,17.03.2021 01:30:02
357020141243890849,6-13-01-17-999-01,6-13-01-17-049-10,17.03.2021 01:28:33,17.03.2021 01:29:21
357020141243890719,6-13-01-19-998-01,6-13-01-19-044-10,17.03.2021 01:28:34,17.03.2021 01:29:03
357020141243982049,6-12-03-04-910-01,6-12-03-80-048-01,17.03.2021 01:28:36,17.03.2021 01:28:39
357020141243975782,6-02-03-02-915-01,6-02-80-90-008-01,17.03.2021 01:28:37,17.03.2021 01:28:39
357020141243974938,6-13-20-02-022-01,6-13-77-03-999-01,17.03.2021 01:28:44,17.03.2021 01:30:38
357020141243971579,6-12-03-04-921-01,6-12-80-90-047-01,17.03.2021 01:28:46,17.03.2021 01:28:48
357020141243966254,6-12-20-03-232-01,6-12-20-02-999-01,17.03.2021 01:29:11,17.03.2021 01:29:35
357020141243923677,6-13-01-15-999-01,6-13-01-15-051-70,17.03.2021 01:29:25,17.03.2021 01:30:08
357020141239559415,6-02-01-10-069-40,6-02-01-10-999-01,17.03.2021 01:29:27,17.03.2021 01:31:20
357020141243972576,6-12-03-04-921-01,6-12-80-90-047-01,17.03.2021 01:29:27,17.03.2021 01:30:10
357020141243972019,6-13-01-06-999-01,6-13-01-06-059-40,17.03.2021 01:29:29,17.03.2021 01:30:25
357020141243890474,6-13-01-19-998-01,6-13-01-19-040-10,17.03.2021 01:29:31,17.03.2021 01:30:13
357020141243975997,6-12-08-01-888-01,6-12-01-30-998-01,17.03.2021 01:29:33,17.03.2021 01:30:14
357020141243970497,SPE_27,6-12-33-30-028-01,17.03.2021 01:29:35,17.03.2021 01:29:41
357020141243971050,SPE_27,6-12-33-30-026-01,17.03.2021 01:29:42,17.03.2021 01:29:45
357020141243982421,6-13-01-07-999-01,6-13-01-06-998-01,17.03.2021 01:29:49,17.03.2021 01:29:51
357020141243984760,6-12-03-01-040-01,6-12-03-01-333-01,17.03.2021 01:29:52,17.03.2021 01:29:55
357020141243971784,6-12-20-03-233-01,SPE_32,17.03.2021 01:29:54,17.03.2021 01:29:59
357020141243979438,6-12-03-04-910-01,6-12-03-80-048-01,17.03.2021 01:30:06,17.03.2021 01:30:29
357020141243968647,6-12-20-03-235-01,SPE_31,17.03.2021 01:30:08,17.03.2021 01:30:31
357020141243973214,6-12-03-04-921-01,6-12-80-90-047-01,17.03.2021 01:30:11,17.03.2021 01:30:14
357020141243969873,6-12-20-03-232-01,6-12-44-03-999-01,17.03.2021 01:30:14,17.03.2021 01:31:36
357020141243973818,6-12-20-03-233-01,SPE_32,17.03.2021 01:30:15,17.03.2021 01:30:23
357020141243975942,6-12-08-01-888-01,6-12-01-30-998-01,17.03.2021 01:30:15,17.03.2021 01:30:19
357020141243948717,6-13-03-03-999-01,6-13-01-12-998-01,17.03.2021 01:30:19,17.03.2021 01:30:21
357020141223677163,6-02-01-02-888-01,6-02-01-02-888-01,17.03.2021 01:30:23,17.03.2021 01:30:25
357020141243971784,SPE_32,6-12-44-16-999-01,17.03.2021 01:30:25,17.03.2021 01:31:20
357020141243899491,6-13-01-29-999-01,6-13-01-29-013-70,17.03.2021 01:30:26,17.03.2021 01:30:28
357020141243923301,6-13-01-19-998-01,6-13-01-19-042-40,17.03.2021 01:30:27,17.03.2021 01:31:05
357020141243978738,6-12-03-04-910-01,6-12-03-80-048-01,17.03.2021 01:30:31,17.03.2021 01:30:34
357020141243970138,6-12-20-03-235-01,6-12-44-40-001-01,17.03.2021 01:30:33,17.03.2021 01:31:56
357020141243976024,6-12-08-01-888-01,6-12-01-30-998-01,17.03.2021 01:30:36,17.03.2021 01:31:16
357020141243702777,6-02-01-17-081-20,6-02-01-17-999-01,17.03.2021 01:30:38,17.03.2021 01:31:19
357020141243971005,6-12-80-90-042-01,6-12-80-90-042-01,17.03.2021 01:30:40,17.03.2021 01:30:40
357020141243974532,SPE_19,6-13-77-03-999-01,17.03.2021 01:30:40,17.03.2021 01:30:43
357020141243970350,6-12-03-04-920-01,6-12-80-90-042-01,17.03.2021 01:30:42,17.03.2021 01:30:42
357020141243971357,6-12-03-04-920-01,6-12-80-90-042-01,17.03.2021 01:30:44,17.03.2021 01:30:44
357020141243923653,6-13-01-15-999-01,6-13-01-15-059-40,17.03.2021 01:30:44,17.03.2021 01:32:13
357020141243971876,6-12-03-04-920-01,6-12-80-90-042-01,17.03.2021 01:30:46,17.03.2021 01:30:46
357020141243982636,6-12-03-02-999-01,6-13-01-06-999-01,17.03.2021 01:30:49,17.03.2021 01:31:10
357020141243973894,6-12-20-03-232-01,SPE_27,17.03.2021 01:30:55,17.03.2021 01:30:58
357020141243899514,6-13-01-29-999-01,6-13-01-29-027-50,17.03.2021 01:30:58,17.03.2021 01:31:55
357020141243962584,6-13-08-03-888-01,6-13-01-10-998-01,17.03.2021 01:31:07,17.03.2021 01:31:15
357020141243982636,6-13-01-06-999-01,6-13-01-06-057-40,17.03.2021 01:31:12,17.03.2021 01:32:04
357020141243976215,6-12-08-01-888-01,6-12-01-30-998-01,17.03.2021 01:31:17,17.03.2021 01:31:20
357020141243974549,6-12-20-03-232-01,6-12-20-03-999-01,17.03.2021 01:31:18,17.03.2021 01:31:44
357020141243974914,6-02-11-10-054-01,SPE_05,17.03.2021 01:31:20,17.03.2021 01:31:24
357020141243982575,6-12-03-02-997-01,6-13-01-15-999-01,17.03.2021 01:31:28,17.03.2021 01:31:32
357020141243861559,6-13-01-19-999-01,6-13-01-19-039-10,17.03.2021 01:31:36,17.03.2021 01:32:17
357020141243967367,6-12-20-03-232-01,6-12-44-03-999-01,17.03.2021 01:31:39,17.03.2021 01:31:42
357020141243974594,6-13-01-14-999-01,6-13-01-14-047-70,17.03.2021 01:31:44,17.03.2021 01:32:43
357020141243985859,6-12-03-02-998-01,6-13-01-06-999-01,17.03.2021 01:31:45,17.03.2021 01:35:10
357020141243950123,6-13-01-20-999-01,6-13-01-20-033-30,17.03.2021 01:31:53,17.03.2021 01:32:40
357020141243968647,SPE_31,6-12-33-30-025-01,17.03.2021 01:31:58,17.03.2021 01:32:39
357020141243974778,6-12-20-03-232-01,SPE_27,17.03.2021 01:32:00,17.03.2021 01:32:07
357020141243702722,6-02-01-17-075-20,6-02-01-17-999-01,17.03.2021 01:32:01,17.03.2021 01:32:38
357020141243964250,6-13-01-02-888-01,6-12-03-80-041-01,17.03.2021 01:32:02,17.03.2021 01:32:03
357020141243964519,6-13-01-02-889-01,6-12-03-80-041-01,17.03.2021 01:32:05,17.03.2021 01:32:07
357020141243964564,6-13-01-02-889-01,6-12-03-80-041-01,17.03.2021 01:32:08,17.03.2021 01:32:10
357020141243899477,6-13-01-29-999-01,6-13-01-29-027-60,17.03.2021 01:32:20,17.03.2021 01:33:06
357020141243976017,6-12-08-01-888-01,6-12-01-34-999-01,17.03.2021 01:32:23,17.03.2021 01:32:25
357020141243982421,6-13-01-06-998-01,6-13-01-06-055-40,17.03.2021 01:32:27,17.03.2021 01:33:24
357020141243981936,6-12-08-01-888-01,6-12-01-34-999-01,17.03.2021 01:32:27,17.03.2021 01:32:29
357020141243861535,6-13-01-19-999-01,6-13-01-19-049-10,17.03.2021 01:32:36,17.03.2021 01:33:30
357020141243820761,6-12-08-01-888-01,6-12-01-32-998-01,17.03.2021 01:32:41,17.03.2021 01:33:22
357020141243862006,6-13-80-80-030-01,6-13-01-19-998-01,17.03.2021 01:32:49,17.03.2021 01:32:52
357020141243862013,6-13-80-80-030-01,6-13-01-19-998-01,17.03.2021 01:32:55,17.03.2021 01:32:55
357020141243862303,6-13-80-80-030-01,6-13-01-19-998-01,17.03.2021 01:32:58,17.03.2021 01:32:58
357020141243982872,6-13-01-15-999-01,6-13-01-15-057-50,17.03.2021 01:32:58,17.03.2021 01:33:38
357020141243950130,6-13-01-20-999-01,6-13-01-20-045-40,17.03.2021 01:33:04,17.03.2021 01:33:49
357020141243974778,SPE_27,6-12-33-30-034-02,17.03.2021 01:33:05,17.03.2021 01:33:12
357020141243986139,6-13-01-10-998-01,6-13-01-10-998-01,17.03.2021 01:33:07,17.03.2021 01:33:10
357020141243974570,6-13-01-14-999-01,6-13-01-14-049-70,17.03.2021 01:33:09,17.03.2021 01:34:03
357020141243973894,SPE_27,6-12-44-20-999-01,17.03.2021 01:33:13,17.03.2021 01:33:55
357020141243970978,6-12-20-03-235-01,6-12-33-06-999-01,17.03.2021 01:33:18,17.03.2021 01:33:48
357020141243976062,6-12-08-01-888-01,6-12-01-32-998-01,17.03.2021 01:33:25,17.03.2021 01:33:29
357020141236543707,6-02-01-05-052-20,6-02-20-01-074-01,17.03.2021 01:33:28,17.03.2021 01:34:52
357020141243899446,6-13-01-29-999-01,6-13-01-29-029-50,17.03.2021 01:33:30,17.03.2021 01:34:22
357020141243972095,6-13-01-06-999-01,6-13-01-06-053-40,17.03.2021 01:33:37,17.03.2021 01:34:09
357020141243973849,6-12-20-03-233-01,6-12-44-40-002-01,17.03.2021 01:33:47,17.03.2021 01:34:48
357020141243973849,6-12-20-03-233-01,6-12-44-40-002-01,17.03.2021 01:33:47,17.03.2021 01:34:48
357020141239739367,6-02-01-17-060-20,6-02-01-17-999-01,17.03.2021 01:33:48,17.03.2021 01:34:19
